CodeInsee,CodeDepartement,Commune,Votants,arthaud,ROUSSEL,MACRON,LASSALLE,LE PEN,ZEMMOUR,MÉLENCHON,HIDALGO,JADOT,PÉCRESSE,POUTOU,DUPONT-AIGNAN
65323,65,Montsérié,50,0,0,12,11,7,1,11,1,1,3,0,1
65324,65,Moulédous,151,0,4,21,8,24,9,61,5,4,2,4,4
65325,65,Moumoulous,34,0,0,12,6,8,3,1,0,1,3,0,0
65326,65,Mun,60,0,3,17,7,13,2,5,0,1,7,0,2
65327,65,Nestier,125,2,5,20,13,32,10,27,3,7,4,0,0
65328,65,Neuilh,63,0,0,12,6,12,5,16,1,2,2,1,2
65329,65,Nistos,171,0,4,29,53,16,7,41,10,5,1,0,3
65330,65,Nouilhan,136,1,2,45,15,41,4,13,3,3,2,0,0
65331,65,Odos,2161,4,65,641,154,408,147,385,49,116,89,18,31
65332,65,Oléac-Debat,112,1,0,27,10,21,8,27,2,1,10,0,4
65333,65,Oléac-Dessus,99,0,2,30,12,17,6,22,3,0,3,1,1
65334,65,Omex,178,1,13,36,25,32,11,35,5,3,2,3,6
65335,65,Ordizan,351,2,14,105,46,54,17,73,7,11,3,2,6
65336,65,Organ,29,0,1,7,8,5,2,1,1,0,2,0,0
65337,65,Orieux,77,0,2,20,22,9,6,8,2,2,1,1,2
65338,65,Orignac,172,2,9,35,17,33,5,51,3,1,3,3,5
65339,65,Orincles,237,0,5,71,34,47,14,45,3,5,5,1,3
65340,65,Orleix,1318,6,49,293,125,358,79,243,29,22,47,7,30
65341,65,Oroix,92,0,0,37,14,27,1,8,0,1,2,1,1
65342,65,Osmets,58,1,2,12,7,16,1,10,0,2,0,5,1
65343,65,Ossen,162,0,6,38,23,32,8,38,3,1,2,2,5
65344,65,Ossun,1488,6,46,348,169,392,103,208,37,67,48,7,20
65345,65,Ossun-ez-Angles,37,0,1,8,4,12,0,9,0,1,0,0,1
65346,65,Oueilloux,127,1,3,37,12,23,2,18,2,14,2,3,2
65347,65,Ourde,42,0,0,6,10,10,2,13,0,0,0,0,1
65348,65,Ourdis-Cotdoussan,39,0,0,5,12,12,2,6,0,0,0,0,1
65349,65,Ourdon,16,1,0,4,3,1,0,5,0,0,2,0,0
65350,65,Oursbelille,845,1,43,192,82,184,56,169,12,30,31,9,14
65351,65,Ousté,29,0,0,4,3,5,3,7,6,0,0,0,0
65352,65,Ouzous,157,0,3,44,19,20,9,34,0,13,5,3,3
65353,65,Ozon,170,1,2,48,26,29,8,36,5,4,6,0,2
65354,65,Pailhac,52,0,0,8,9,7,3,19,1,4,1,0,0
65355,65,Paréac,48,1,1,10,11,7,2,7,2,0,5,0,0
65356,65,Péré,49,0,0,10,9,15,2,7,1,2,1,0,1
65357,65,Peyraube,117,1,3,17,20,25,7,32,2,2,1,1,6
65358,65,Peyret-Saint-André,47,0,2,7,8,6,1,14,4,2,1,0,0
65359,65,Peyriguère,17,0,1,6,3,1,1,3,0,0,1,0,1
65360,65,Peyrouse,171,1,3,42,30,40,4,17,7,10,5,1,6
65361,65,Peyrun,65,0,5,17,10,22,1,5,0,2,0,1,0
65362,65,Pierrefitte-Nestalas,705,5,38,159,73,134,30,175,14,24,21,6,16
65363,65,Pinas,312,1,13,53,35,70,9,85,12,8,15,0,2
65364,65,Pintac,17,0,0,4,1,5,0,0,0,2,1,0,2
65366,65,Poueyferré,570,1,13,133,97,148,32,62,19,19,26,3,10
65367,65,Poumarous,100,0,5,20,21,14,6,21,7,2,2,0,1
65368,65,Pouy,25,0,2,3,4,4,3,2,1,0,2,0,4
65369,65,Pouyastruc,467,0,23,95,50,106,28,100,11,17,18,1,12
65370,65,Pouzac,797,4,37,225,80,114,39,175,29,31,24,8,13
65371,65,Préchac,176,0,2,70,30,14,6,37,2,5,4,1,1
65372,65,Pujo,401,3,18,97,33,124,28,59,4,13,6,2,8
65373,65,Puntous,115,1,3,30,14,26,8,21,2,4,4,0,2
65374,65,Puydarrieux,126,0,5,30,15,40,7,16,2,3,3,1,1
65375,65,Rabastens-de-Bigorre,807,4,16,178,87,235,74,120,21,15,21,6,17
65376,65,Recurt,139,1,4,27,28,39,1,13,10,2,9,1,0
65377,65,Réjaumont,114,0,0,22,15,39,6,15,3,2,2,2,6
65378,65,Ricaud,56,0,0,14,9,9,2,17,3,2,0,0,0
65379,65,Ris,11,0,1,2,3,4,0,1,0,0,0,0,0
65380,65,Sabalos,120,0,7,26,7,37,10,15,1,4,2,2,7
65381,65,Sabarros,23,0,0,11,3,3,1,0,1,0,4,0,0
65382,65,Sacoué,58,0,4,4,14,9,1,16,1,3,1,2,0
65383,65,Sadournin,136,0,12,29,26,22,8,23,3,1,4,0,3
65384,65,Sailhan,92,1,4,26,17,11,3,11,7,0,6,2,1
65385,65,Saint-Arroman,84,0,3,18,16,10,8,17,2,3,5,0,2
65386,65,Saint-Créac,58,1,1,13,6,20,3,7,0,1,2,0,1
65387,65,Saint-Lanne,75,0,4,17,11,21,3,12,0,1,4,0,0
65388,65,Saint-Lary-Soulan,379,2,7,145,25,66,32,40,7,12,25,2,4
65389,65,Saint-Laurent-de-Neste,564,1,18,125,44,114,29,154,19,29,10,7,8
65390,65,Saint-Lézer,298,1,9,75,31,67,15,52,8,19,10,1,3
65391,65,Sainte-Marie,28,0,1,5,5,4,0,9,2,1,1,0,0
65392,65,Saint-Martin,271,1,5,72,30,73,17,36,7,10,8,2,4
65393,65,Saint-Pastous,99,0,2,14,14,20,5,23,0,12,3,1,4
65394,65,Saint-Paul,194,2,7,43,26,51,11,35,0,2,2,3,3
65395,65,Saint-Pé-de-Bigorre,700,6,19,176,109,144,64,112,10,17,19,1,13
65396,65,Saint-Savin,258,1,8,81,33,28,6,68,5,11,8,1,3
65397,65,Saint-Sever-de-Rustan,108,2,0,23,17,23,1,21,4,11,2,2,1
65398,65,Saléchan,140,2,6,22,15,33,13,33,4,1,2,2,3
65399,65,Saligos,66,1,3,12,17,14,2,14,1,1,1,0,0
65400,65,Salles,173,0,3,40,29,21,5,40,6,15,1,3,8
65401,65,Salles-Adour,403,3,23,90,32,108,23,68,8,25,14,1,3
65402,65,Samuran,19,0,1,0,3,4,0,4,2,1,1,1,2
65403,65,Sanous,69,0,4,23,13,11,3,6,0,5,0,1,0
65404,65,Sariac-Magnoac,111,2,1,16,15,34,9,16,2,1,8,1,4
65405,65,Sarlabous,60,1,3,10,9,9,1,17,2,0,3,1,2
65406,65,Sarniguet,199,1,24,46,20,57,12,28,1,7,0,0,1
65407,65,Sarp,72,0,3,15,2,23,7,13,5,1,0,0,0
65408,65,Sarrancolin,315,1,12,74,37,63,10,74,11,16,9,0,3
65409,65,Sarriac-Bigorre,189,1,10,37,25,60,9,18,6,7,9,1,3
65410,65,Sarrouilles,382,4,10,86,50,88,28,56,5,19,18,1,9
65411,65,Sassis,55,0,0,15,10,2,0,21,3,3,0,0,0
65412,65,Sauveterre,112,0,2,16,14,30,7,25,1,3,4,1,6
65413,65,Sazos,110,0,9,20,23,19,7,19,3,5,0,1,1
65414,65,Ségalas,66,0,0,27,15,6,5,6,0,2,4,0,0
65415,65,Ségus,168,0,3,43,23,36,13,29,5,2,5,0,3
65416,65,Seich,63,1,0,7,10,13,2,21,0,3,4,0,1
65417,65,Séméac,2949,14,118,762,225,624,191,632,52,120,90,22,37
65418,65,Sénac,220,1,2,46,26,61,14,38,2,7,6,1,8
65419,65,Sentous,64,0,0,18,11,12,2,7,2,2,5,0,1
65420,65,Sère-en-Lavedan,70,1,1,16,7,13,3,24,0,1,1,0,1
65421,65,Sère-Lanso,38,1,0,12,4,13,0,6,0,0,0,0,2
65422,65,Séron,211,2,4,71,33,39,17,22,2,9,7,0,2
65423,65,Sère-Rustaing,79,1,1,18,11,18,2,12,8,1,1,1,3
65424,65,Sers,72,0,0,24,17,8,7,9,0,2,3,2,0
65425,65,Siarrouy,309,0,14,75,48,71,12,42,4,10,13,2,7
65426,65,Sinzos,107,0,1,29,17,23,9,14,5,4,0,0,3
65427,65,Siradan,124,0,5,15,18,38,9,19,7,7,3,2,1
65428,65,Sireix,48,0,6,9,8,8,0,9,2,1,1,0,1
65429,65,Sombrun,134,0,6,32,17,24,13,20,2,4,7,0,6
65430,65,Soréac,42,0,1,14,6,9,2,6,0,2,1,0,0
65431,65,Sost,82,0,2,19,18,19,3,11,0,0,9,0,0
65432,65,Soublecause,121,1,4,17,15,30,8,26,3,2,7,0,4
65433,65,Soues,1779,11,123,378,136,431,70,389,41,58,56,11,32
65435,65,Soulom,155,1,5,29,18,27,4,50,5,5,5,3,2
65436,65,Souyeaux,208,0,7,53,8,58,12,31,8,10,8,1,6
65437,65,Tajan,95,1,3,25,14,22,4,16,3,2,2,0,1
65438,65,Talazac,52,0,2,8,8,18,0,12,1,1,0,0,0
65439,65,Tarasteix,178,1,1,50,22,47,10,29,5,2,5,0,3
65440,65,Tarbes,18137,83,629,4419,1085,3800,1378,4107,401,754,722,136,299
65441,65,Thèbe,56,0,5,6,4,20,3,13,0,2,2,0,0
65442,65,Thermes-Magnoac,126,1,2,18,23,24,6,32,3,4,4,0,2
65443,65,Thuy,10,0,0,3,0,3,0,0,0,2,1,0,1
65444,65,Tibiran-Jaunac,141,0,9,32,15,45,10,21,0,0,2,0,4
65445,65,Tilhouse,166,0,5,51,21,26,5,25,7,11,4,1,3
65446,65,Tostat,299,2,17,46,33,96,16,56,2,6,3,5,5
65447,65,Tournay,808,7,30,215,77,171,70,143,13,33,21,3,9
65448,65,Tournous-Darré,49,1,1,15,10,9,3,4,1,0,3,0,1
65449,65,Tournous-Devant,70,0,0,19,12,16,5,12,3,1,1,0,0
65450,65,Tramezaïgues,36,0,2,4,6,14,2,2,1,0,2,0,1
65451,65,Trébons,524,2,17,117,45,94,21,162,14,10,4,4,17
65452,65,Trie-sur-Baïse,563,0,10,166,63,147,29,72,13,14,22,1,15
65453,65,Troubat,49,0,2,13,10,6,5,7,0,2,0,0,2
65454,65,Trouley-Labarthe,58,1,0,16,14,11,4,7,2,0,1,1,1
65455,65,Tuzaguet,306,2,16,63,39,69,9,68,4,13,10,2,4
65456,65,Uglas,188,1,9,36,29,47,9,34,3,7,5,2,1
65457,65,Ugnouas,64,0,2,20,15,16,1,5,1,0,1,0,3
65458,65,Uz,36,0,0,11,1,2,0,16,1,2,0,1,0
65459,65,Uzer,82,0,2,21,19,13,10,8,3,2,0,1,0
65460,65,Vic-en-Bigorre,2668,15,64,612,234,778,217,434,51,80,77,23,35
65461,65,Vidou,48,0,0,12,6,18,3,7,1,0,1,0,0
65462,65,Vidouze,173,1,19,39,24,25,6,31,1,11,9,4,0
65463,65,Viella,53,0,2,10,16,1,2,14,1,3,2,0,1
65464,65,Vielle-Adour,339,1,7,84,39,83,13,65,14,11,5,2,5
65465,65,Vielle-Aure,231,2,7,63,29,28,17,37,12,12,12,2,6
65466,65,Vielle-Louron,62,0,2,22,10,2,1,15,1,4,1,3,0
65467,65,Vier-Bordes,93,1,3,5,10,12,4,37,3,6,6,0,1
65468,65,Vieuzos,34,0,1,4,7,9,1,3,2,1,4,0,1
65469,65,Viey,26,1,1,4,6,4,1,8,0,0,1,0,0
65470,65,Viger,94,0,2,29,10,13,3,17,3,2,11,1,1
65471,65,Vignec,134,2,2,48,21,11,11,21,7,4,2,0,1
65472,65,Villefranque,53,1,0,12,5,10,7,5,1,3,1,1,5
65473,65,Villelongue,261,0,8,65,43,40,14,64,9,8,3,1,2
65474,65,Villembits,77,1,3,8,13,27,3,9,1,4,2,0,3
65475,65,Villemur,37,0,1,6,0,17,0,6,2,0,4,0,1
65476,65,Villenave-près-Béarn,45,1,0,8,8,10,0,6,3,1,2,1,2
65477,65,Villenave-près-Marsac,62,0,2,14,9,11,2,16,1,2,0,0,0
65478,65,Viscos,40,0,0,11,8,2,3,9,1,2,1,1,0
65479,65,Visker,279,2,5,74,24,37,7,79,12,19,10,2,5
65481,65,Barèges,117,0,0,42,13,10,11,18,1,4,11,2,2
65482,65,Cantaous,282,2,8,70,34,68,19,40,15,3,8,3,3
66001,66,L'Albère,67,1,0,4,5,12,7,19,2,0,8,3,4
66002,66,Alenya,2251,11,126,444,72,767,150,401,49,74,65,10,43
66003,66,Amélie-les-Bains-Palalda,2290,10,37,458,111,782,250,352,60,47,72,16,56
66004,66,Les Angles,559,4,3,173,25,129,67,60,12,23,41,6,5
66005,66,Angoustrine-Villeneuve-des-Escaldes,329,6,8,74,24,56,24,87,10,17,8,1,2
66006,66,Ansignan,121,2,5,15,7,49,10,18,6,6,0,0,1
66007,66,Arboussols,105,0,2,21,5,16,8,38,2,3,4,2,1
66008,66,Argelès-sur-Mer,7749,41,199,1807,304,2482,775,1168,145,233,248,41,155
66009,66,Arles-sur-Tech,1496,15,45,303,84,465,93,320,44,34,24,18,22
66010,66,Ayguatébia-Talau,63,0,2,3,7,21,8,14,0,1,4,0,2
66011,66,Bages,2607,8,74,494,106,882,234,440,59,98,86,30,43
66012,66,Baho,2171,4,35,421,108,804,186,326,44,76,53,25,47
66013,66,Baillestavy,60,2,0,9,5,8,1,23,1,2,2,4,0
66014,66,Baixas,1731,7,29,324,111,626,100,298,23,54,77,11,31
66015,66,Banyuls-dels-Aspres,892,2,14,177,33,273,81,172,14,41,35,9,21
66016,66,Banyuls-sur-Mer,2841,12,95,677,178,670,238,526,66,122,116,20,57
66017,66,Le Barcarès,4223,12,60,836,147,1731,496,459,50,67,182,18,82
66018,66,La Bastide,47,1,3,8,3,17,2,7,3,2,0,0,0
66019,66,Bélesta,168,2,4,40,8,53,15,30,1,6,2,1,1
66020,66,Bolquère,545,1,8,118,26,102,64,102,14,32,35,6,15
66021,66,Bompas,4672,28,89,942,209,1726,386,766,67,115,150,27,74
66022,66,Boule-d'Amont,40,0,6,11,0,5,4,8,2,1,1,1,1
66023,66,Bouleternère,556,4,36,80,39,172,35,124,17,19,13,4,7
66024,66,Le Boulou,3262,9,67,645,122,1211,317,487,34,101,117,14,65
66025,66,Bourg-Madame,455,3,9,98,31,115,46,79,9,9,26,0,15
66026,66,Brouilla,975,6,15,188,30,358,83,150,16,37,45,8,21
66027,66,La Cabanasse,391,2,9,64,26,102,48,83,10,11,12,5,12
66028,66,Cabestany,6310,24,267,1361,238,1795,627,1123,125,224,200,43,121
66029,66,Caixas,92,0,1,23,8,26,5,19,0,4,4,1,1
66030,66,Calce,164,0,2,29,10,38,6,47,6,9,7,3,4
66032,66,Calmeilles,50,0,2,4,2,2,3,27,0,2,1,2,4
66033,66,Camélas,326,1,7,70,21,93,31,61,2,11,9,0,12
66034,66,Campôme,99,0,3,20,5,17,3,28,5,8,2,3,3
66035,66,Campoussy,56,0,3,11,4,13,4,15,2,0,1,1,1
66036,66,Canaveilles,42,0,3,7,3,7,2,16,1,1,1,0,0
66037,66,Canet-en-Roussillon,9036,25,145,2161,285,3046,1088,1100,131,229,453,48,169
66038,66,Canohès,4167,15,104,923,164,1358,348,681,76,163,157,28,72
66039,66,Caramany,106,0,5,17,1,35,6,24,0,3,2,3,6
66040,66,Casefabre,25,0,0,5,1,2,0,14,0,3,0,0,0
66041,66,Cases-de-Pène,561,0,17,78,28,186,51,112,11,28,16,4,14
66042,66,Cassagnes,168,1,2,34,8,40,10,40,5,8,9,3,4
66043,66,Casteil,89,1,3,9,6,16,16,24,3,0,3,1,6
66044,66,Castelnou,246,4,4,50,19,66,21,40,5,17,8,2,5
66045,66,Catllar,432,0,14,85,30,116,29,91,17,19,9,5,6
66046,66,Caudiès-de-Fenouillèdes,405,5,18,82,20,109,28,89,11,7,15,5,6
66047,66,Caudiès-de-Conflent,24,0,1,7,1,9,0,3,0,3,0,0,0
66048,66,Cerbère,780,8,39,137,34,238,84,130,34,21,16,8,8
66049,66,Céret,4887,28,133,1008,268,1110,449,1113,131,200,188,52,90
66050,66,Claira,2854,13,55,562,111,1130,266,397,36,71,76,28,56
66051,66,Clara-Villerach,198,0,8,36,6,46,16,65,3,6,0,3,7
66052,66,Codalet,226,0,14,41,23,51,20,45,7,6,11,2,0
66053,66,Collioure,1771,9,33,515,106,359,166,293,36,66,109,7,35
66054,66,Conat,42,0,1,3,2,10,1,15,0,5,5,0,0
66055,66,Corbère,455,3,5,88,22,163,40,91,6,13,2,6,8
66056,66,Corbère-les-Cabanes,661,7,32,119,44,230,43,95,23,24,9,12,11
66057,66,Corneilla-de-Conflent,270,1,9,42,12,82,18,81,5,6,4,1,1
66058,66,Corneilla-la-Rivière,1281,7,34,209,78,471,107,217,28,42,34,16,15
66059,66,Corneilla-del-Vercol,1505,14,31,302,51,509,168,247,24,41,35,11,31
66060,66,Corsavy,116,0,6,19,3,30,7,31,3,9,3,0,4
66061,66,Coustouges,64,1,5,11,5,14,4,13,1,2,1,0,5
66062,66,Dorres,137,0,3,29,10,23,9,45,2,7,2,0,7
66063,66,Les Cluses,168,0,1,27,11,59,24,36,1,5,2,0,1
66064,66,Egat,271,1,4,59,12,66,20,74,5,9,4,1,5
66065,66,Elne,5153,25,203,834,204,1843,383,1090,86,119,113,40,82
66066,66,Enveitg,305,2,10,54,20,76,12,84,13,11,7,5,6
66067,66,Err,345,4,5,78,40,78,14,77,5,14,13,1,4
66068,66,Escaro,96,0,14,9,12,13,2,32,2,3,1,2,5
66069,66,Espira-de-l'Agly,2014,10,62,330,94,812,151,337,21,48,56,17,41
66070,66,Espira-de-Conflent,122,1,3,24,12,33,11,25,1,2,5,0,3
66071,66,Estagel,1249,7,91,183,50,461,65,252,16,33,37,7,22
66072,66,Estavar,244,1,2,56,17,55,32,53,5,8,4,4,1
66073,66,Estoher,122,2,3,17,8,38,16,22,5,4,2,0,4
66074,66,Eus,229,1,3,58,7,30,15,83,6,14,3,4,4
66075,66,Eyne,139,0,2,26,13,21,9,36,8,6,7,3,2
66076,66,Felluns,41,2,0,4,2,8,3,15,2,0,3,2,0
66077,66,Fenouillet,52,0,1,8,5,19,3,12,1,1,0,0,2
66078,66,Fillols,160,0,15,16,9,10,0,83,11,6,2,0,3
66079,66,Finestret,148,0,4,20,8,48,10,33,6,8,7,0,1
66080,66,Fontpédrouse,98,2,15,11,10,16,1,32,0,2,0,2,3
66081,66,Fontrabiouse,114,1,0,28,11,37,8,21,1,3,0,1,2
66082,66,Formiguères,294,3,3,64,24,60,36,65,3,9,10,0,7
66083,66,Fosse,35,0,1,10,2,2,0,13,3,1,0,0,3
66084,66,Fourques,851,2,18,163,66,285,55,146,17,34,16,9,16
66085,66,Fuilla,212,4,8,26,11,60,11,55,6,8,6,2,10
66086,66,Glorianes,18,0,0,2,3,0,4,8,0,0,0,0,0
66088,66,Ille-sur-Têt,2929,12,91,520,149,943,201,652,55,79,83,20,48
66089,66,Joch,244,1,9,37,17,84,15,51,4,10,6,4,4
66090,66,Jujols,46,0,5,3,8,6,3,14,1,3,1,1,0
66091,66,Lamanère,82,0,6,8,11,13,3,28,6,2,2,0,3
66092,66,Lansac,62,0,1,3,7,26,2,17,2,1,0,0,3
66093,66,Laroque-des-Albères,1447,8,34,324,57,401,152,243,19,59,70,9,41
66094,66,Latour-Bas-Elne,1970,10,27,407,73,755,200,246,18,59,86,11,33
66095,66,Latour-de-Carol,269,2,6,50,22,52,11,71,13,11,12,4,10
66096,66,Latour-de-France,599,5,25,77,49,171,40,156,11,16,15,6,13
66097,66,Lesquerde,102,0,4,20,9,31,5,25,4,2,0,2,0
66098,66,La Llagonne,161,3,3,40,9,48,14,18,2,7,10,0,5
66099,66,Llauro,192,3,7,34,15,50,14,42,2,4,4,2,11
66100,66,Llo,107,0,2,21,5,17,6,39,1,4,5,0,5
66101,66,Llupia,1408,5,36,303,71,477,125,213,37,42,27,19,20
66102,66,Mantet,29,0,0,4,1,0,0,16,0,5,0,2,0
66103,66,Marquixanes,321,4,7,42,9,92,28,90,5,8,14,2,6
66104,66,Los Masos,538,2,24,80,34,142,37,172,4,10,4,5,13
66105,66,Matemale,190,2,6,29,15,25,11,65,8,5,10,4,0
66106,66,Maureillas-las-Illas,1771,5,44,384,88,526,162,312,36,63,51,8,43
66107,66,Maury,495,2,21,105,37,151,41,77,9,9,18,2,9
66108,66,Millas,2307,13,68,394,123,836,170,410,68,65,49,24,37
66109,66,Molitg-les-Bains,154,1,5,37,9,26,10,48,1,6,5,0,2
66111,66,Montalba-le-Château,127,1,6,24,12,28,5,36,1,7,3,0,1
66112,66,Montauriol,160,0,4,40,6,58,13,21,3,3,4,1,7
66113,66,Montbolo,106,1,2,19,9,18,10,17,6,5,5,3,6
66114,66,Montescot,1008,3,17,194,39,350,73,184,15,41,25,11,28
66115,66,Montesquieu-des-Albères,942,4,18,223,34,264,121,157,16,41,27,9,14
66116,66,Montferrer,116,0,0,24,10,24,4,34,1,10,2,3,2
66117,66,Mont-Louis,91,0,1,22,8,20,13,10,1,3,9,2,1
66118,66,Montner,217,1,7,29,10,82,8,58,2,8,1,0,6
66119,66,Mosset,227,1,6,23,17,20,11,120,3,14,6,1,2
66120,66,Nahuja,44,0,1,3,7,5,2,17,1,2,1,2,0
66121,66,Néfiach,738,5,18,148,31,264,77,104,17,20,20,7,13
66122,66,Nohèdes,47,0,0,5,3,4,5,19,1,6,1,0,2
66123,66,Nyer,88,0,17,9,6,17,3,22,5,4,2,2,1
66124,66,Font-Romeu-Odeillo-Via,1066,0,13,282,60,245,99,202,20,43,40,6,21
66125,66,Olette,234,4,10,47,26,65,19,49,2,0,1,4,6
66126,66,Oms,187,0,8,25,11,47,10,57,4,4,7,3,8
66127,66,Opoul-Périllos,796,6,17,122,52,284,59,140,20,31,21,8,15
66128,66,Oreilla,22,0,0,4,0,14,0,2,0,0,1,0,0
66129,66,Ortaffa,952,0,26,166,40,385,74,145,23,23,25,7,15
66130,66,Osséja,607,2,13,152,38,149,45,114,17,20,26,8,13
66132,66,Palau-de-Cerdagne,213,3,4,43,16,58,10,54,5,7,5,3,3
66133,66,Palau-del-Vidre,1945,3,47,401,85,623,168,382,33,47,64,17,37
66134,66,Passa,604,2,10,93,28,231,39,133,5,17,15,5,10
66136,66,Perpignan,47275,211,918,9931,1277,12712,4460,11949,810,1629,1479,281,757
66137,66,Le Perthus,244,2,4,49,16,87,21,34,7,6,6,0,3
66138,66,Peyrestortes,1035,7,16,190,58,393,67,185,19,37,22,9,15
66139,66,Pézilla-de-Conflent,45,0,4,8,4,11,2,9,4,0,1,1,0
66140,66,Pézilla-la-Rivière,2280,11,42,435,123,835,177,361,66,48,64,21,41
66141,66,Pia,5725,18,97,950,196,2493,546,951,63,90,115,29,70
66142,66,Planès,36,0,1,9,4,9,0,8,0,1,1,2,0
66143,66,Planèzes,71,0,2,12,1,13,6,29,1,0,2,3,2
66144,66,Pollestres,3447,12,56,621,158,1326,338,457,54,100,145,27,79
66145,66,Ponteilla,1967,7,53,345,73,748,152,329,36,55,68,16,38
66146,66,Porta,77,0,2,12,6,20,2,19,3,5,4,0,0
66147,66,Porté-Puymorens,105,1,1,31,12,16,8,22,3,6,2,0,1
66148,66,Port-Vendres,2284,9,52,458,96,747,207,415,30,80,80,24,54
66149,66,Prades,3249,20,99,668,144,797,233,859,62,118,88,23,56
66150,66,Prats-de-Mollo-la-Preste,599,2,29,141,51,132,27,133,6,14,31,7,10
66151,66,Prats-de-Sournia,60,0,0,20,3,10,11,7,0,3,1,1,1
66152,66,Prugnanes,62,0,1,6,8,12,3,25,1,2,1,2,0
66153,66,Prunet-et-Belpuig,27,0,0,7,5,6,0,7,1,1,0,0,0
66154,66,Puyvalador,85,0,1,19,2,26,4,20,4,2,1,2,1
66155,66,Py,71,0,1,11,7,10,2,26,6,3,3,1,0
66156,66,Rabouillet,74,0,0,14,8,18,2,21,0,3,2,2,3
66157,66,Railleu,35,0,4,10,2,1,3,10,1,2,0,0,1
66158,66,Rasiguères,129,1,6,28,9,24,5,38,3,3,5,1,1
66159,66,Réal,52,0,0,4,10,16,2,10,0,3,3,3,0
66160,66,Reynès,865,6,22,151,50,229,99,188,15,21,27,6,34
66161,66,Ria-Sirach,789,4,32,160,45,195,69,194,13,17,23,6,16
66162,66,Rigarda,402,4,13,62,17,152,32,64,3,22,5,2,13
66164,66,Rivesaltes,5043,30,160,998,210,1622,403,1018,86,142,125,35,98
66165,66,Rodès,465,4,18,44,36,152,23,138,7,16,11,4,6
66166,66,Sahorre,222,3,2,38,14,70,14,58,5,7,3,2,1
66167,66,Saillagouse,600,2,14,119,54,142,41,121,9,26,27,9,15
66168,66,Saint-André,2155,13,40,449,82,764,206,339,37,57,71,9,57
66169,66,Saint-Arnac,73,0,2,6,9,29,9,7,0,4,2,2,3
66170,66,Sainte-Colombe-de-la-Commanderie,118,0,2,38,13,19,11,19,2,3,3,0,5
66171,66,Saint-Cyprien,8076,31,122,1782,256,2839,1008,1006,112,207,373,36,173
66172,66,Saint-Estève,6865,37,130,1465,289,2329,666,1039,139,226,214,43,121
66173,66,Saint-Féliu-d'Amont,729,9,13,122,55,275,35,110,26,25,18,6,15
66174,66,Saint-Féliu-d'Avall,1587,12,24,254,92,565,161,268,30,48,47,16,32
66175,66,Saint-Génis-des-Fontaines,1876,10,46,426,67,625,186,236,24,60,77,20,51
66176,66,Saint-Hippolyte,2015,11,33,358,76,833,193,284,36,49,41,14,45
66177,66,Saint-Jean-Lasseille,936,3,13,177,38,356,85,159,13,24,19,10,23
66178,66,Saint-Jean-Pla-de-Corts,1391,6,31,283,64,460,116,256,30,44,43,9,24
66179,66,Saint-Laurent-de-Cerdans,560,2,33,130,41,109,41,128,9,17,19,5,9
66180,66,Saint-Laurent-de-la-Salanque,6249,36,117,1122,198,2504,645,908,78,151,197,27,130
66181,66,Sainte-Léocadie,93,2,3,22,7,22,5,17,4,6,0,1,2
66182,66,Sainte-Marie-la-Mer,3420,13,61,655,111,1317,331,539,51,78,106,21,67
66183,66,Saint-Marsal,61,0,4,19,6,8,2,15,0,3,1,0,2
66184,66,Saint-Martin-de-Fenouillet,41,0,1,11,3,7,3,4,2,3,3,0,0
66185,66,Saint-Michel-de-Llotes,228,0,5,39,10,72,20,44,5,11,10,0,5
66186,66,Saint-Nazaire,1719,12,42,320,76,633,141,275,25,57,48,15,37
66187,66,Saint-Paul-de-Fenouillet,1017,11,18,151,57,380,87,209,20,15,25,5,7
66188,66,Saint-Pierre-dels-Forcats,204,0,5,35,13,71,24,29,8,11,3,0,1
66189,66,Saleilles,3500,10,65,755,119,1269,352,484,55,108,124,18,65
66190,66,Salses-le-Château,1891,15,50,346,99,719,141,308,43,32,43,14,43
66191,66,Sansa,30,0,1,8,2,7,2,9,0,0,1,0,0
66192,66,Sauto,64,1,3,3,9,28,2,12,1,3,1,1,0
66193,66,Serdinya,161,1,17,20,11,37,9,42,7,5,2,1,4
66194,66,Serralongue,135,0,5,38,13,30,8,25,2,3,3,4,1
66195,66,Le Soler,4688,16,90,859,199,1770,369,793,86,121,144,36,90
66196,66,Sorède,2196,7,47,478,87,650,218,409,35,91,92,15,29
66197,66,Souanyas,29,0,2,4,9,7,1,5,0,1,0,0,0
66198,66,Sournia,246,2,6,47,18,87,23,25,10,7,14,1,2
66199,66,Taillet,84,0,8,14,5,20,3,24,2,3,1,1,2
66201,66,Tarerach,37,0,2,8,7,4,2,7,1,0,3,1,0
66202,66,Targasonne,129,1,4,36,9,19,5,35,3,6,7,1,0
66203,66,Taulis,47,0,0,8,3,20,5,6,1,0,0,0,2
66204,66,Taurinya,210,0,6,46,5,56,7,63,7,3,5,4,1
66205,66,Tautavel,550,4,20,110,31,170,63,93,7,14,15,3,7
66206,66,Le Tech,55,2,3,5,4,17,5,12,3,0,1,0,0
66207,66,Terrats,505,6,6,95,37,176,38,81,6,19,18,4,13
66208,66,Théza,1138,7,35,223,30,365,105,242,10,35,26,6,28
66209,66,Thuès-Entre-Valls,30,1,0,4,4,4,3,10,2,1,1,0,0
